Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","1996","1996","1000 USD","375682","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","1997","1997","1000 USD","412695","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","1998","1998","1000 USD","299386","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","1999","1999","1000 USD","283781","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2000","2000","1000 USD","282912","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2001","2001","1000 USD","306936","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2002","2002","1000 USD","366606","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2003","2003","1000 USD","402467","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2004","2004","1000 USD","360052","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2005","2005","1000 USD","318917","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2006","2006","1000 USD","409740","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2007","2007","1000 USD","400923","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2008","2008","1000 USD","416124","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2009","2009","1000 USD","465269","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2010","2010","1000 USD","433556","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2011","2011","1000 USD","418128","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2012","2012","1000 USD","411013","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2013","2013","1000 USD","410716","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2014","2014","1000 USD","410546","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2015","2015","1000 USD","409324","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2016","2016","1000 USD","427582","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2017","2017","1000 USD","443394","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2018","2018","1000 USD","442140","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2019","2019","1000 USD","459137","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2020","2020","1000 USD","388923","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2021","2021","1000 USD","376438","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2022","2022","1000 USD","401194","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116","Meat of goat, fresh or chilled","2023","2023","1000 USD","386430","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1961","1961","1000 Int$","109642","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1962","1962","1000 Int$","109642","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1963","1963","1000 Int$","109642","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1964","1964","1000 Int$","109642","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1965","1965","1000 Int$","109642","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1966","1966","1000 Int$","109642","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1967","1967","1000 Int$","109642","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1968","1968","1000 Int$","110272","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1969","1969","1000 Int$","128955","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1970","1970","1000 Int$","143597","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1971","1971","1000 Int$","134163","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1972","1972","1000 Int$","155477","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1973","1973","1000 Int$","164627","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1974","1974","1000 Int$","155165","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1975","1975","1000 Int$","179631","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1976","1976","1000 Int$","182860","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1977","1977","1000 Int$","187794","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1978","1978","1000 Int$","201787","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1979","1979","1000 Int$","214348","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1980","1980","1000 Int$","198999","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1981","1981","1000 Int$","211056","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1982","1982","1000 Int$","220379","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1983","1983","1000 Int$","359076","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1984","1984","1000 Int$","264784","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1985","1985","1000 Int$","271363","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1986","1986","1000 Int$","338792","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1987","1987","1000 Int$","337148","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1988","1988","1000 Int$","362913","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1989","1989","1000 Int$","344821","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1990","1990","1000 Int$","319605","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1991","1991","1000 Int$","312478","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1992","1992","1000 Int$","377167","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1993","1993","1000 Int$","390313","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1994","1994","1000 Int$","312840","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1995","1995","1000 Int$","306396","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1996","1996","1000 Int$","326635","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1997","1997","1000 Int$","358980","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1998","1998","1000 Int$","260421","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","1999","1999","1000 Int$","246847","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2000","2000","1000 Int$","246090","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2001","2001","1000 Int$","266988","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2002","2002","1000 Int$","318892","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2003","2003","1000 Int$","348155","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2004","2004","1000 Int$","313191","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2005","2005","1000 Int$","277409","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2006","2006","1000 Int$","356412","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2007","2007","1000 Int$","348742","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2008","2008","1000 Int$","361965","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2009","2009","1000 Int$","404714","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2010","2010","1000 Int$","377128","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2011","2011","1000 Int$","363708","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2012","2012","1000 Int$","357511","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2013","2013","1000 Int$","357260","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2014","2014","1000 Int$","357113","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2015","2015","1000 Int$","356048","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2016","2016","1000 Int$","371931","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2017","2017","1000 Int$","385686","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2018","2018","1000 Int$","384555","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2019","2019","1000 Int$","399377","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2020","2020","1000 Int$","338291","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2021","2021","1000 Int$","327444","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2022","2022","1000 Int$","348893","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","21116i","Meat of goat, fresh or chilled (indigenous)","2023","2023","1000 Int$","336046","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1961","1961","1000 SLC","1620482370","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1962","1962","1000 SLC","1620482370","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1963","1963","1000 SLC","1620482370","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1964","1964","1000 SLC","1620482370","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1965","1965","1000 SLC","1620482370","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1966","1966","1000 SLC","1620482370","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1967","1967","1000 SLC","1620482370","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1968","1968","1000 SLC","1629800206","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1969","1969","1000 SLC","1905930428","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1970","1970","1000 SLC","2122345844","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1971","1971","1000 SLC","1982903240","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1972","1972","1000 SLC","2297925114","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1973","1973","1000 SLC","2433154241","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1974","1974","1000 SLC","2293306576","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1975","1975","1000 SLC","2654917159","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1976","1976","1000 SLC","2702640529","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1977","1977","1000 SLC","2775562277","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1978","1978","1000 SLC","2982376310","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1979","1979","1000 SLC","3168026689","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1980","1980","1000 SLC","2941175501","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1981","1981","1000 SLC","3119375896","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1982","1982","1000 SLC","3257169564","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1983","1983","1000 SLC","5307079762","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1984","1984","1000 SLC","3913464923","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1985","1985","1000 SLC","4010693866","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1986","1986","1000 SLC","5007290523","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1987","1987","1000 SLC","4982983288","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1988","1988","1000 SLC","5363792593","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1989","1989","1000 SLC","5096398418","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1990","1990","1000 SLC","4723706108","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1991","1991","1000 SLC","4618374754","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1992","1992","1000 SLC","5574459353","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1993","1993","1000 SLC","5768751138","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1994","1994","1000 SLC","4623722297","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1995","1995","1000 SLC","4528472942","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1996","1996","1000 SLC","4827609817","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1997","1997","1000 SLC","5305667427","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1998","1998","1000 SLC","3848969685","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","1999","1999","1000 SLC","3648354062","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2000","2000","1000 SLC","3637172679","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2001","2001","1000 SLC","3946036746","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2002","2002","1000 SLC","4713172803","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2003","2003","1000 SLC","5145668374","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2004","2004","1000 SLC","4628907890","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2005","2005","1000 SLC","4100063515","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2006","2006","1000 SLC","5267702040","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2007","2007","1000 SLC","5154349298","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2008","2008","1000 SLC","5349779320","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2009","2009","1000 SLC","5981605355","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2010","2010","1000 SLC","5573892430","E","Estimated value"
